"","Cell","Cell_type"
"916","C_916","Endothelial cell (endothelial to mesenchymal transition)"
"917","C_917","AT2 cell"
"918","C_918","Endothelial cell (endothelial to mesenchymal transition)"
"919","C_919","Endothelial cell (endothelial to mesenchymal transition)"
"920","C_920","Stromal cell"
"921","C_921","Endothelial cell (endothelial to mesenchymal transition)"
"922","C_922","Endothelial cell (endothelial to mesenchymal transition)"
"923","C_923","Endothelial cell (endothelial to mesenchymal transition)"
"924","C_924","Endothelial cell (endothelial to mesenchymal transition)"
"925","C_925","Endothelial cell (endothelial to mesenchymal transition)"
"926","C_926","Endothelial cell (endothelial to mesenchymal transition)"
"927","C_927","Endothelial cell (endothelial to mesenchymal transition)"
"928","C_928","Endothelial cell (endothelial to mesenchymal transition)"
"929","C_929","Endothelial cell (endothelial to mesenchymal transition)"
"930","C_930","Endothelial cell (endothelial to mesenchymal transition)"
"931","C_931","Endothelial cell (APC)"
"932","C_932","Endothelial cell (endothelial to mesenchymal transition)"
"933","C_933","Endothelial cell (endothelial to mesenchymal transition)"
"934","C_934","Endothelial cell (endothelial to mesenchymal transition)"
"935","C_935","Endothelial cell (endothelial to mesenchymal transition)"
"936","C_936","AT2 cell"
"937","C_937","AT2 cell"
"938","C_938","Endothelial cell (endothelial to mesenchymal transition)"
"939","C_939","Endothelial cell (endothelial to mesenchymal transition)"
"940","C_940","Endothelial cell (endothelial to mesenchymal transition)"
"941","C_941","Endothelial cell (endothelial to mesenchymal transition)"
"942","C_942","Endothelial cell (endothelial to mesenchymal transition)"
"943","C_943","Endothelial cell (endothelial to mesenchymal transition)"
"944","C_944","Endothelial cell (endothelial to mesenchymal transition)"
"945","C_945","Endothelial cell (endothelial to mesenchymal transition)"
"946","C_946","Endothelial cell (endothelial to mesenchymal transition)"
"947","C_947","Endothelial cell (endothelial to mesenchymal transition)"
"948","C_948","Endothelial cell (endothelial to mesenchymal transition)"
"949","C_949","Endothelial cell (endothelial to mesenchymal transition)"
"950","C_950","Endothelial cell (endothelial to mesenchymal transition)"
"951","C_951","Endothelial cell (endothelial to mesenchymal transition)"
"952","C_952","Endothelial cell (endothelial to mesenchymal transition)"
"953","C_953","Endothelial cell (endothelial to mesenchymal transition)"
"954","C_954","Endothelial cell (endothelial to mesenchymal transition)"
"955","C_955","Endothelial cell (endothelial to mesenchymal transition)"
"956","C_956","Endothelial cell (endothelial to mesenchymal transition)"
"957","C_957","Endothelial cell (endothelial to mesenchymal transition)"
"958","C_958","Endothelial cell (endothelial to mesenchymal transition)"
"959","C_959","Endothelial cell (endothelial to mesenchymal transition)"
"960","C_960","Endothelial cell (endothelial to mesenchymal transition)"
"961","C_961","Endothelial cell (endothelial to mesenchymal transition)"
"962","C_962","Endothelial cell (endothelial to mesenchymal transition)"
"963","C_963","Endothelial cell (endothelial to mesenchymal transition)"
"964","C_964","AT2 cell"
"965","C_965","Endothelial cell (endothelial to mesenchymal transition)"
"966","C_966","Endothelial cell (endothelial to mesenchymal transition)"
"967","C_967","AT2 cell"
"968","C_968","Stromal cell"
"969","C_969","Endothelial cell (endothelial to mesenchymal transition)"
"970","C_970","Endothelial cell (endothelial to mesenchymal transition)"
"971","C_971","Endothelial cell (endothelial to mesenchymal transition)"
"972","C_972","Endothelial cell (endothelial to mesenchymal transition)"
"973","C_973","Endothelial cell (endothelial to mesenchymal transition)"
"974","C_974","Endothelial cell (endothelial to mesenchymal transition)"
"975","C_975","Endothelial cell (endothelial to mesenchymal transition)"
"976","C_976","Endothelial cell (endothelial to mesenchymal transition)"
"977","C_977","Endothelial cell (endothelial to mesenchymal transition)"
"978","C_978","AT2 cell"
"979","C_979","Endothelial cell (endothelial to mesenchymal transition)"
"980","C_980","Endothelial cell (endothelial to mesenchymal transition)"
"981","C_981","AT2 cell"
"982","C_982","Endothelial cell (endothelial to mesenchymal transition)"
"983","C_983","Endothelial cell (endothelial to mesenchymal transition)"
"984","C_984","Endothelial cell (endothelial to mesenchymal transition)"
"985","C_985","Endothelial cell (endothelial to mesenchymal transition)"
"986","C_986","Endothelial cell (endothelial to mesenchymal transition)"
"987","C_987","Endothelial cell (endothelial to mesenchymal transition)"
"988","C_988","Stromal cell"
"989","C_989","Endothelial cell (endothelial to mesenchymal transition)"
"990","C_990","Endothelial cell (endothelial to mesenchymal transition)"
"991","C_991","Endothelial cell (endothelial to mesenchymal transition)"
"992","C_992","Endothelial cell (endothelial to mesenchymal transition)"
"993","C_993","Endothelial cell (endothelial to mesenchymal transition)"
"994","C_994","Endothelial cell (endothelial to mesenchymal transition)"
"995","C_995","Endothelial cell (endothelial to mesenchymal transition)"
"996","C_996","Endothelial cell (endothelial to mesenchymal transition)"
"997","C_997","Endothelial cell (endothelial to mesenchymal transition)"
"998","C_998","Endothelial cell (endothelial to mesenchymal transition)"
"999","C_999","Endothelial cell (endothelial to mesenchymal transition)"
"1000","C_1000","Endothelial cell (endothelial to mesenchymal transition)"
"1001","C_1001","Endothelial cell (endothelial to mesenchymal transition)"
"1002","C_1002","Endothelial cell (endothelial to mesenchymal transition)"
"1003","C_1003","Endothelial cell (endothelial to mesenchymal transition)"
"1004","C_1004","Endothelial cell (endothelial to mesenchymal transition)"
"1005","C_1005","Endothelial cell (endothelial to mesenchymal transition)"
"1006","C_1006","Endothelial cell (endothelial to mesenchymal transition)"
"1007","C_1007","Endothelial cell (endothelial to mesenchymal transition)"
"1008","C_1008","Endothelial cell (endothelial to mesenchymal transition)"
"1009","C_1009","Endothelial cell (endothelial to mesenchymal transition)"
"1010","C_1010","Endothelial cell (endothelial to mesenchymal transition)"
"1011","C_1011","Endothelial cell (endothelial to mesenchymal transition)"
"1012","C_1012","Stromal cell"
"1013","C_1013","Endothelial cell (endothelial to mesenchymal transition)"
"1014","C_1014","Endothelial cell (endothelial to mesenchymal transition)"
"1015","C_1015","Endothelial cell (endothelial to mesenchymal transition)"
"1016","C_1016","Endothelial cell (endothelial to mesenchymal transition)"
"1017","C_1017","Endothelial cell (endothelial to mesenchymal transition)"
"1018","C_1018","Endothelial cell (endothelial to mesenchymal transition)"
"1019","C_1019","Endothelial cell (endothelial to mesenchymal transition)"
"1020","C_1020","Endothelial cell (endothelial to mesenchymal transition)"
"1021","C_1021","Endothelial cell (endothelial to mesenchymal transition)"
"1022","C_1022","Endothelial cell (endothelial to mesenchymal transition)"
"1023","C_1023","Endothelial cell (endothelial to mesenchymal transition)"
"1024","C_1024","Endothelial cell (endothelial to mesenchymal transition)"
"1025","C_1025","AT2 cell"
"1026","C_1026","Endothelial cell (endothelial to mesenchymal transition)"
"1027","C_1027","Endothelial cell (endothelial to mesenchymal transition)"
"1028","C_1028","AT2 cell"
"1029","C_1029","Endothelial cell (endothelial to mesenchymal transition)"
"1030","C_1030","Endothelial cell (endothelial to mesenchymal transition)"
"1031","C_1031","AT2 cell"
"1032","C_1032","AT2 cell"
"1033","C_1033","Smooth muscle cell"
"1034","C_1034","Endothelial cell (endothelial to mesenchymal transition)"
"1035","C_1035","Endothelial cell (endothelial to mesenchymal transition)"
"1036","C_1036","AT2 cell"
"1037","C_1037","Endothelial cell (endothelial to mesenchymal transition)"
"1038","C_1038","Endothelial cell (endothelial to mesenchymal transition)"
"1039","C_1039","Endothelial cell (endothelial to mesenchymal transition)"
"1040","C_1040","Endothelial cell (endothelial to mesenchymal transition)"
"1041","C_1041","Endothelial cell (endothelial to mesenchymal transition)"
"1042","C_1042","Endothelial cell (endothelial to mesenchymal transition)"
"1043","C_1043","Stromal cell"
"1044","C_1044","Stromal cell"
"1045","C_1045","Endothelial cell (endothelial to mesenchymal transition)"
"1046","C_1046","Endothelial cell (endothelial to mesenchymal transition)"
"1047","C_1047","Endothelial cell (endothelial to mesenchymal transition)"
"1048","C_1048","Endothelial cell (endothelial to mesenchymal transition)"
"1049","C_1049","Endothelial cell (endothelial to mesenchymal transition)"
"1050","C_1050","Endothelial cell (endothelial to mesenchymal transition)"
"1051","C_1051","Endothelial cell (endothelial to mesenchymal transition)"
"1052","C_1052","Endothelial cell (endothelial to mesenchymal transition)"
"1053","C_1053","Endothelial cell (endothelial to mesenchymal transition)"
"1054","C_1054","AT2 cell"
"1055","C_1055","Endothelial cell (endothelial to mesenchymal transition)"
"1056","C_1056","Endothelial cell (endothelial to mesenchymal transition)"
"1057","C_1057","Endothelial cell (endothelial to mesenchymal transition)"
"1058","C_1058","Endothelial cell (endothelial to mesenchymal transition)"
"1059","C_1059","Endothelial cell (endothelial to mesenchymal transition)"
"1060","C_1060","M2 Macrophage"
"1061","C_1061","Endothelial cell (endothelial to mesenchymal transition)"
"1062","C_1062","Endothelial cell (endothelial to mesenchymal transition)"
"1063","C_1063","Endothelial cell (endothelial to mesenchymal transition)"
"1064","C_1064","Endothelial cell (endothelial to mesenchymal transition)"
"1065","C_1065","Stromal cell"
"1066","C_1066","Endothelial cell (endothelial to mesenchymal transition)"
"1067","C_1067","Endothelial cell (endothelial to mesenchymal transition)"
"1068","C_1068","Endothelial cell (endothelial to mesenchymal transition)"
"1069","C_1069","Endothelial cell (APC)"
"1070","C_1070","Endothelial cell (endothelial to mesenchymal transition)"
"1071","C_1071","Endothelial cell (endothelial to mesenchymal transition)"
"1072","C_1072","Endothelial cell (endothelial to mesenchymal transition)"
"1073","C_1073","Endothelial cell (endothelial to mesenchymal transition)"
"1074","C_1074","Endothelial cell (endothelial to mesenchymal transition)"
"1075","C_1075","Endothelial cell (endothelial to mesenchymal transition)"
"1076","C_1076","Endothelial cell (endothelial to mesenchymal transition)"
"1077","C_1077","Endothelial cell (endothelial to mesenchymal transition)"
"1078","C_1078","Endothelial cell (endothelial to mesenchymal transition)"
"1079","C_1079","Endothelial cell (endothelial to mesenchymal transition)"
"1080","C_1080","Fibroblast"
"1081","C_1081","Endothelial cell (endothelial to mesenchymal transition)"
"1082","C_1082","Endothelial cell (endothelial to mesenchymal transition)"
"1083","C_1083","Endothelial cell (endothelial to mesenchymal transition)"
"1084","C_1084","Endothelial cell (endothelial to mesenchymal transition)"
"1085","C_1085","Endothelial cell (endothelial to mesenchymal transition)"
"1086","C_1086","Endothelial cell (endothelial to mesenchymal transition)"
"1087","C_1087","Endothelial cell (endothelial to mesenchymal transition)"
"1088","C_1088","Macrophage"
"1089","C_1089","Endothelial cell (endothelial to mesenchymal transition)"
"1090","C_1090","Endothelial cell (endothelial to mesenchymal transition)"
"1091","C_1091","Endothelial cell (endothelial to mesenchymal transition)"
"1092","C_1092","Endothelial cell (endothelial to mesenchymal transition)"
"1093","C_1093","Endothelial cell (endothelial to mesenchymal transition)"
"1094","C_1094","Endothelial cell (endothelial to mesenchymal transition)"
"1095","C_1095","AT2 cell"
"1096","C_1096","Endothelial cell (endothelial to mesenchymal transition)"
"1097","C_1097","Endothelial cell (endothelial to mesenchymal transition)"
"1098","C_1098","Endothelial cell (endothelial to mesenchymal transition)"
"1099","C_1099","Stromal cell"
"1100","C_1100","Endothelial cell (endothelial to mesenchymal transition)"
"1101","C_1101","Stromal cell"
"1102","C_1102","Endothelial cell (endothelial to mesenchymal transition)"
"1103","C_1103","Endothelial cell (endothelial to mesenchymal transition)"
"1104","C_1104","Endothelial cell (endothelial to mesenchymal transition)"
"1105","C_1105","Endothelial cell (endothelial to mesenchymal transition)"
"1106","C_1106","Endothelial cell (endothelial to mesenchymal transition)"
"1107","C_1107","Endothelial cell (endothelial to mesenchymal transition)"
"1108","C_1108","Endothelial cell (endothelial to mesenchymal transition)"
"1109","C_1109","Endothelial cell (endothelial to mesenchymal transition)"
"1110","C_1110","Endothelial cell (endothelial to mesenchymal transition)"
"1111","C_1111","Endothelial cell (endothelial to mesenchymal transition)"
"1112","C_1112","Endothelial cell (endothelial to mesenchymal transition)"
"1113","C_1113","Endothelial cell (endothelial to mesenchymal transition)"
"1114","C_1114","Endothelial cell (endothelial to mesenchymal transition)"
"1115","C_1115","Endothelial cell (endothelial to mesenchymal transition)"
"1116","C_1116","Endothelial cell (endothelial to mesenchymal transition)"
"1117","C_1117","Endothelial cell (endothelial to mesenchymal transition)"
"1118","C_1118","Endothelial cell (endothelial to mesenchymal transition)"
"1119","C_1119","Endothelial cell (endothelial to mesenchymal transition)"
"1120","C_1120","Endothelial cell (endothelial to mesenchymal transition)"
"1121","C_1121","Endothelial cell (endothelial to mesenchymal transition)"
"1122","C_1122","Endothelial cell (endothelial to mesenchymal transition)"
"1123","C_1123","Endothelial cell (endothelial to mesenchymal transition)"
"1124","C_1124","Endothelial cell (endothelial to mesenchymal transition)"
"1125","C_1125","Endothelial cell (endothelial to mesenchymal transition)"
"1126","C_1126","Stromal cell"
"1127","C_1127","Endothelial cell (endothelial to mesenchymal transition)"
"1128","C_1128","Endothelial cell (endothelial to mesenchymal transition)"
"1129","C_1129","Endothelial cell (endothelial to mesenchymal transition)"
"1130","C_1130","Endothelial cell (endothelial to mesenchymal transition)"
"1131","C_1131","Endothelial cell (endothelial to mesenchymal transition)"
"1132","C_1132","Endothelial cell (endothelial to mesenchymal transition)"
"1133","C_1133","Endothelial cell (APC)"
"1134","C_1134","Endothelial cell (endothelial to mesenchymal transition)"
"1135","C_1135","Endothelial cell (endothelial to mesenchymal transition)"
"1136","C_1136","Endothelial cell (endothelial to mesenchymal transition)"
"1137","C_1137","Endothelial cell (endothelial to mesenchymal transition)"
"1138","C_1138","Endothelial cell (endothelial to mesenchymal transition)"
"1139","C_1139","Endothelial cell (endothelial to mesenchymal transition)"
"1140","C_1140","Endothelial cell (APC)"
"1141","C_1141","Endothelial cell (endothelial to mesenchymal transition)"
"1142","C_1142","Endothelial cell (endothelial to mesenchymal transition)"
"1143","C_1143","Endothelial cell (endothelial to mesenchymal transition)"
"1144","C_1144","Endothelial cell (endothelial to mesenchymal transition)"
"1145","C_1145","Endothelial cell (endothelial to mesenchymal transition)"
"1146","C_1146","Endothelial cell (endothelial to mesenchymal transition)"
"1147","C_1147","Endothelial cell (endothelial to mesenchymal transition)"
"1148","C_1148","Endothelial cell (endothelial to mesenchymal transition)"
"1149","C_1149","Endothelial cell (endothelial to mesenchymal transition)"
"1150","C_1150","Fibroblast"
"1151","C_1151","Endothelial cell (endothelial to mesenchymal transition)"
"1152","C_1152","Endothelial cell (endothelial to mesenchymal transition)"
"1153","C_1153","Endothelial cell (endothelial to mesenchymal transition)"
"1154","C_1154","Endothelial cell (endothelial to mesenchymal transition)"
"1155","C_1155","Endothelial cell (endothelial to mesenchymal transition)"
"1156","C_1156","Endothelial cell (endothelial to mesenchymal transition)"
"1157","C_1157","Stromal cell"
"1158","C_1158","Endothelial cell (endothelial to mesenchymal transition)"
"1159","C_1159","Endothelial cell (endothelial to mesenchymal transition)"
"1160","C_1160","Endothelial cell (endothelial to mesenchymal transition)"
"1161","C_1161","Endothelial cell (endothelial to mesenchymal transition)"
"1162","C_1162","Endothelial cell (endothelial to mesenchymal transition)"
"1163","C_1163","Endothelial cell (endothelial to mesenchymal transition)"
"1164","C_1164","Endothelial cell (endothelial to mesenchymal transition)"
"1165","C_1165","Endothelial cell (endothelial to mesenchymal transition)"
"1166","C_1166","Endothelial cell (endothelial to mesenchymal transition)"
"1167","C_1167","Endothelial cell (endothelial to mesenchymal transition)"
"1168","C_1168","Endothelial cell (endothelial to mesenchymal transition)"
"1169","C_1169","Endothelial cell (endothelial to mesenchymal transition)"
"1170","C_1170","Endothelial cell (endothelial to mesenchymal transition)"
"1171","C_1171","Endothelial cell (endothelial to mesenchymal transition)"
"1172","C_1172","Endothelial cell (endothelial to mesenchymal transition)"
"1173","C_1173","Endothelial cell (endothelial to mesenchymal transition)"
"1174","C_1174","Fetal mesenchymal progenitor"
"1175","C_1175","Endothelial cell (endothelial to mesenchymal transition)"
"1176","C_1176","Endothelial cell (endothelial to mesenchymal transition)"
"1177","C_1177","Fetal mesenchymal progenitor"
"1178","C_1178","Fibroblast"
"1179","C_1179","Endothelial cell (endothelial to mesenchymal transition)"
"1180","C_1180","Smooth muscle cell"
"1181","C_1181","Endothelial cell (endothelial to mesenchymal transition)"
"1182","C_1182","Endothelial cell (endothelial to mesenchymal transition)"
"1183","C_1183","Endothelial cell (endothelial to mesenchymal transition)"
"1184","C_1184","Endothelial cell (endothelial to mesenchymal transition)"
"1185","C_1185","Endothelial cell (endothelial to mesenchymal transition)"
"1186","C_1186","Endothelial cell (endothelial to mesenchymal transition)"
"1187","C_1187","Endothelial cell (endothelial to mesenchymal transition)"
"1188","C_1188","Endothelial cell (endothelial to mesenchymal transition)"
"1189","C_1189","Endothelial cell (endothelial to mesenchymal transition)"
"1190","C_1190","Endothelial cell (endothelial to mesenchymal transition)"
"1191","C_1191","Endothelial cell (endothelial to mesenchymal transition)"
"1192","C_1192","Endothelial cell (endothelial to mesenchymal transition)"
"1193","C_1193","Endothelial cell (endothelial to mesenchymal transition)"
"1194","C_1194","Endothelial cell (endothelial to mesenchymal transition)"
"1195","C_1195","Endothelial cell (endothelial to mesenchymal transition)"
"1196","C_1196","Endothelial cell (endothelial to mesenchymal transition)"
"1197","C_1197","Endothelial cell (endothelial to mesenchymal transition)"
"1198","C_1198","Endothelial cell (endothelial to mesenchymal transition)"
"1199","C_1199","Endothelial cell (endothelial to mesenchymal transition)"
"1200","C_1200","Endothelial cell (endothelial to mesenchymal transition)"
"1201","C_1201","Endothelial cell (endothelial to mesenchymal transition)"
"1202","C_1202","Endothelial cell (endothelial to mesenchymal transition)"
"1203","C_1203","Endothelial cell (endothelial to mesenchymal transition)"
"1204","C_1204","Endothelial cell (endothelial to mesenchymal transition)"
"1205","C_1205","Endothelial cell (endothelial to mesenchymal transition)"
"1206","C_1206","Endothelial cell (endothelial to mesenchymal transition)"
"1207","C_1207","AT2 cell"
"1208","C_1208","Endothelial cell (endothelial to mesenchymal transition)"
"1209","C_1209","Endothelial cell (endothelial to mesenchymal transition)"
"1210","C_1210","Endothelial cell (endothelial to mesenchymal transition)"
"1211","C_1211","Endothelial cell (endothelial to mesenchymal transition)"
"1212","C_1212","Stromal cell"
"1213","C_1213","Endothelial cell (endothelial to mesenchymal transition)"
